Concelho,Datahora,M*,FG*,,Via,Km,Natureza
"Águeda",2009:10:31 06:00:00,0,1,EN333,,"19,850",Colisão lat. c/outro veíc. mov.
"Águeda",2009:02:21 17:30:00,0,2,EN1,,"227,100",Colisão lat. c/outro veíc. mov.
"Águeda",2009:10:08 18:10:00,0,1,R JOAO BAPTISTA,,,Colisão lat. c/outro veíc. mov.
"Águeda",2009:01:29 08:25:00,0,1,R DAS FIGURAS POPULARES,,,Atropelamento de peões
"Águeda",2009:12:30 13:35:00,0,1,A25,,"39,550",Atropelamento de peões
"Águeda",2009:10:17 19:40:00,1,0,R CHAO PEDRA,,,Atropelamento de peões
"Águeda",2009:09:19 18:25:00,0,1,R PRINCIPAL,,,Despiste simples
"Águeda",2009:09:25 10:30:00,0,1,IC2,,"228,644",Colisão frontal
"Águeda",2009:09:12 08:50:00,0,1,R D XIMENES BELO,,,Despiste simples
"Águeda",2009:08:03 10:00:00,0,1,R FIGURAS POPULARES,,,Colisão com outras situações
"Águeda",2009:08:23 19:45:00,0,1,R PRINCIPAL,,,Colisão frontal
"Águeda",2009:05:02 16:20:00,1,0,EN333,,"18,920",Colisão tras. c/ outro veíc. mov.
"Águeda",2009:02:17 19:55:00,1,0,VAR-ALAGOA,,,Atropelamento com fuga
"Águeda",2009:07:21 12:00:00,0,1,IC2,,"228,500",Despiste simples
"Águeda",2009:04:12 18:20:00,1,0,R EMIGRANTE,,,Despiste com capotamento
"Águeda",2009:03:22 17:20:00,0,1,,,,Despiste com capotamento
"Águeda",2009:11:02 14:40:00,0,1,R GARRIDO,,,Atropelamento de peões
"Águeda",2009:01:10 16:15:00,0,1,,,,Despiste c/col. c/veíc. imobil./obst.
"Águeda",2009:11:14 05:15:00,0,1,R FIDALGO,,,Colisão tras. c/ outro veíc. mov.
"Águeda",2009:08:30 18:20:00,0,1,EN333,,"24,000",Colisão com outras situações
"Águeda",2009:08:23 04:30:00,0,1,,,,Despiste simples
"Águeda",2009:10:17 00:15:00,0,3,EN1,,"241,100",Colisão lat. c/outro veíc. mov.
"Águeda",2009:03:17 17:50:00,0,1,EN1,,"241,600",Colisão lat. c/outro veíc. mov.
"Águeda",2009:06:20 00:00:00,0,1,EM575,,,Despiste s/ disp. retenção
"Águeda",2009:05:11 19:00:00,1,1,EN333,,"24,400",Colisão frontal
"Águeda",2009:12:14 16:50:00,1,0,EN1,,"214,120",Atropelamento de peões
"Águeda",2009:03:17 18:15:00,0,1,EN1,,"227,800",Colisão lat. c/outro veíc. mov.
"Águeda",2009:04:29 20:55:00,1,0,EN23,,"28,000",Atropelamento de peões
Alb-a-Velha,2009:10:27 09:50:00,0,1,R SRA MILAGRES,,,Colisão frontal
Alb-a-Velha,2009:03:03 21:20:00,1,0,EN1,,"251,365",Despiste simples
Alb-a-Velha,2009:09:24 21:40:00,1,0,EN16,,"11,850",Atropelamento de peões
Alb-a-Velha,2009:12:28 12:54:00,0,1,A25,,"29,000",Colisão com outras situações
Alb-a-Velha,2009:09:02 06:46:00,1,0,EN1,,"249,000",Colisão tras. c/ outro veíc. mov.
Alb-a-Velha,2009:07:08 22:55:00,0,2,A1,,"246,000",Colisão tras. c/ outro veíc. mov.
Alb-a-Velha,2009:08:19 18:15:00,0,1,R CHOUPELO,,,Colisão lat. c/outro veíc. mov.
Alb-a-Velha,2009:05:16 16:40:00,1,1,EN1,,"251,500",Despiste c/col. c/veíc. imobil./obst.
Alb-a-Velha,2009:07:01 08:20:00,1,0,EN1,,"245,750",Colisão lat. c/outro veíc. mov.
Alb-a-Velha,2009:06:18 20:50:00,0,1,A1,,"251,700",Colisão lat. c/outro veíc. mov.
Anadia,2009:09:07 11:45:00,0,1,R PRINCIPAL,,,Colisão lat. c/outro veíc. mov.
Anadia,2009:06:20 13:30:00,0,1,EN1,,"212,744",Colisão frontal
Anadia,2009:06:30 04:30:00,1,0,EN333,,"22,550",Colisão tras. c/ outro veíc. mov.
Anadia,2009:01:24 10:45:00,1,0,EN235,,"29,390",Colisão frontal
Anadia,2009:06:26 09:00:00,1,0,IC2,,"222,469",Colisão frontal
Anadia,2009:04:03 22:15:00,0,1,R PRINCIPAL,,,Despiste simples
Anadia,2009:11:19 23:00:00,1,0,EM334,,"23,200",Despiste simples
Anadia,2009:04:23 16:00:00,0,2,A1,,"214,016",Desp. c/transp.disp. ret. lateral
Anadia,2009:07:09 19:55:00,0,1,EN334,,"21,250",Colisão frontal
Arouca,2009:08:18 01:35:00,0,1,,,,Atropelamento de peões
Arouca,2009:10:24 05:45:00,0,1,EN224-1,,"0,550",Despiste com capotamento
Arouca,2009:08:11 19:05:00,0,2,,,,Colisão lat. c/outro veíc. mov.
Arouca,2009:09:04 13:15:00,0,1,AV REINALDO NORONHA,,,Colisão frontal
Aveiro,2009:10:21 19:45:00,0,1,Rua do Ouro,,,Atropelamento de peões
Aveiro,2009:05:23 07:35:00,0,1,A1,,"238,600",Despiste com capotamento
Aveiro,2009:02:28 02:40:00,0,1,R INFANCIA,,,Despiste simples
Aveiro,2009:10:03 05:40:00,0,1,EN235,,"10,640",Colisão lat. c/outro veíc. mov.
Aveiro,2009:08:16 11:50:00,1,0,R GANDARA,,,Despiste simples
Aveiro,2009:05:28 09:05:00,0,1,Rua Cónego Maio,,,Colisão com outras situações
"",,,,Rua Nossa Senhora das,,,
Aveiro,2009:11:19 19:10:00,0,1,,,,Colisão com outras situações
"",,,,Necessidades,,,
Aveiro,2009:02:04 07:35:00,0,1,A25,,"16,956",Despiste c/col. c/veíc. imobil./obst.
Aveiro,2009:08:05 19:45:00,1,2,R JOSE ESTEVAO,,,Colisão frontal
Aveiro,2009:07:09 14:50:00,0,1,R JUNQUEIRA,,,Colisão lat. c/outro veíc. mov.
Aveiro,2009:12:06 19:00:00,1,0,A1,,"233,100",Colisão com outras situações
Aveiro,2009:12:09 14:35:00,0,1,Rua Carlos Aleluia,,,Atropelamento de peões
Aveiro,2009:12:15 17:20:00,0,1,Alameda Silva Rocha,,,Colisão tras. c/ outro veíc. mov.
Aveiro,2009:11:29 14:00:00,0,1,Rua João Francisco do Casal,,,Atropelamento de peões
Aveiro,2009:05:07 17:20:00,0,1,Rua Direita de Aradas,,,Atropelamento de peões
Aveiro,2009:05:25 04:45:00,0,1,EN16,,"5,000",Colisão tras. c/ outro veíc. mov.
Aveiro,2009:05:14 15:15:00,0,1,EN19,,"55,000",Colisão tras. c/ outro veíc. mov.
Aveiro,2009:03:23 10:20:00,0,1,TV DAS CORDADEIRAS,,,Despiste simples
Aveiro,2009:11:01 07:05:00,0,1,Rua Direita de Aradas,,,Despiste s/ disp. retenção
Aveiro,2009:11:19 19:30:00,0,1,Rua José Falcão,,,Colisão frontal
Aveiro,2009:11:30 08:25:00,0,1,Rua do 1oVisconde da Granja,,,Atropelamento de peões
Aveiro,2009:04:18 17:50:00,0,1,Rua de Viseu,,,Colisão c/veic./obstá. f. rodagem
Aveiro,2009:11:10 14:25:00,0,1,Rua Cónego Maio,,,Colisão com outras situações
Aveiro,2009:09:14 11:05:00,1,0,R NOSSA SRA GRACA,,,Atropelamento de peões
Aveiro,2009:10:15 19:00:00,0,1,Rua Direita de Aradas,,,Colisão lat. c/outro veíc. mov.
Castelo Paiva,2009:09:11 18:00:00,0,1,R FERNANDO BOLHOES,,,Colisão lat. c/outro veíc. mov.
Castelo Paiva,2009:02:25 16:25:00,1,0,,,,Atropelamento de peões
Espinho,2009:01:26 08:30:00,1,0,A29,,"37,525",Despiste com capotamento
Espinho,2009:10:24 03:15:00,1,3,A29,,"37,630",Despiste com capotamento
"",,,,R DR ANTONIO DUARTE,,,
Estarreja,2009:04:30 09:45:00,0,1,,,,Colisão lat. c/outro veíc. mov.
"",,,,OLIVEIRA,,,
Estarreja,2009:07:25 16:30:00,0,1,R ESCOLA,,,Atropelamento de peões
Estarreja,2009:10:22 17:10:00,0,1,R ARROTINHA,,,Atropelamento de peões
Estarreja,2009:11:17 17:15:00,0,1,EN19-5,,"2,500",Colisão lat. c/outro veíc. mov.
Estarreja,2009:04:07 10:35:00,1,1,EN19,,"51,760",Colisão lat. c/outro veíc. mov.
Estarreja,2009:08:07 22:35:00,1,0,A1,,"256,280",Despiste simples
Estarreja,2009:01:29 17:00:00,0,1,EN19,,"45,900",Colisão lat. c/outro veíc. mov.
Estarreja,2009:02:04 17:15:00,0,1,R QTA NOVA,,,Colisão frontal
"Ílhavo",2009:02:26 15:05:00,0,1,EN335,,"6,450",Colisão c/veic./obstá. f. rodagem
"Ílhavo",2009:05:09 16:40:00,0,1,R ILHAVO,,,Despiste c/col. c/veíc. imobil./obst.
"Ílhavo",2009:04:13 06:55:00,1,0,R NORTE,,,Despiste c/col. c/veíc. imobil./obst.
"",,,,R SARGENTO NUNES,,,
"Ílhavo",2009:09:20 22:40:00,0,1,,,,Colisão c/veic./obstá. f. rodagem
"",,,,REDONDO,,,
"Ílhavo",2009:04:16 05:25:00,1,0,A25,,"5,500",Despiste com capotamento
Mealhada,2009:12:18 18:34:00,0,1,IC2,,"203,820",Colisão lat. c/outro veíc. mov.
Mealhada,2009:02:24 09:00:00,0,2,IC2,,"211,300",Colisão frontal
Mealhada,2009:11:27 19:55:00,0,1,R MARMELEIRA,,,Colisão com fuga
"",,,,R MARGINAL PADRE,,,
Murtosa,2009:04:04 16:30:00,0,1,,,,Colisão frontal
"",,,,ANTONIO,,,
Murtosa,2009:03:19 19:00:00,0,1,AV EMIGRANTE,,,Colisão lat. c/outro veíc. mov.
Murtosa,2009:02:04 14:50:00,0,1,AV S MATEUS,,,Colisão lat. c/outro veíc. mov.
O. de Azeméis,2009:08:15 11:20:00,2,0,EN227,,"0,850",Colisão frontal
O. de Azeméis,2009:10:11 04:35:00,0,2,R FONTELAS,,,Despiste simples
O. de Azeméis,2009:11:12 20:00:00,0,1,AV ANTONIO JOSE ALMEIDA,,,Atropelamento de peões
O. de Azeméis,2009:05:11 15:45:00,1,0,EN1,,"256,900",Colisão tras. c/ outro veíc. mov.
O. de Azeméis,2009:05:07 15:40:00,0,1,EN1,,"259,300",Colisão frontal
O. de Azeméis,2009:04:22 13:40:00,0,1,R FOJO,,,Colisão lat. c/outro veíc. mov.
O. de Azeméis,2009:10:17 16:50:00,0,1,R FONTELAS,,,Colisão frontal
O. de Azeméis,2009:04:07 09:50:00,1,0,R PENEDO,,,Despiste simples
O. de Azeméis,2009:05:30 14:45:00,1,0,R CLUBE DESPORTIVO,,,Colisão tras. c/ outro veíc. mov.
O. de Azeméis,2009:04:20 23:15:00,0,1,R BENTO CANDURETA,,,Colisão frontal
O. de Azeméis,2009:10:28 22:00:00,1,0,IC2,,"264,400",Colisão com fuga
"",,,,R FRANCISCO ABREU,,,
O. de Azeméis,2009:03:22 02:50:00,0,1,,,,Despiste simples
"",,,,SOUSA,,,
O. de Azeméis,2009:01:05 18:15:00,0,1,R STO ANTONIO,,,Atropelamento de peões
"",,,,R DR MANUEL FERREIRA,,,
O. de Azeméis,2009:05:15 18:30:00,0,1,,,,Atropelamento de peões
"",,,,SILVA BRANDAO,,,
O. de Azeméis,2009:06:11 06:30:00,0,1,EN227,,"0,264",Despiste com capotamento
O. do Bairro,2009:03:11 21:30:00,0,1,EN333,,"16,650",Colisão choque em cadeia
O. do Bairro,2009:01:12 11:50:00,1,0,R DA ESPINHEIRA,,,Colisão frontal
O. do Bairro,2009:10:31 05:45:00,0,1,R CARVALHA,,,Colisão c/veic./obstá. f. rodagem
O. do Bairro,2009:06:14 15:50:00,1,1,EN333,,"16,600",Colisão lat. c/outro veíc. mov.
O. do Bairro,2009:07:20 11:50:00,1,1,EN235,,"17,000",Colisão frontal
O. do Bairro,2009:10:15 10:40:00,0,1,EN235,,"12,400",Colisão lat. c/outro veíc. mov.
Ovar,2009:07:04 20:15:00,0,1,A29,,"24,100",Colisão tras. c/ outro veíc. mov.
Ovar,2009:01:13 18:15:00,1,0,EN19,,"36,800",Atropelamento com fuga
Ovar,2009:03:17 17:40:00,0,1,R JOSE AMADOR,,,Atropelamento de peões
"",,,,AV DR RAIMUNDO,,,
Ovar,2009:03:06 15:00:00,0,1,,,,Colisão com outras situações
"",,,,RODRIGUES,,,
Ovar,2009:04:22 14:20:00,1,0,ALMD STA MARIA,,,Atropelamento de peões
Ovar,2009:10:14 20:55:00,0,2,A29,,"19,650",Despiste simples
Ovar,2009:12:18 07:30:00,0,1,R EST NOVA,,,Atropelamento de peões
Ovar,2009:05:01 12:55:00,0,1,R 13 MAIO,,,Colisão lat. c/outro veíc. mov.
Ovar,2009:09:05 04:30:00,0,1,A29,,"29,150",Colisão tras. c/ outro veíc. mov.
Ovar,2009:12:02 19:00:00,1,0,AV 29 MARCO,,,Atropelamento de peões
Ovar,2009:01:14 17:35:00,0,1,R DE CIMO DE VILA,,,Atropelamento de peões
Ovar,2009:06:17 16:30:00,1,0,A29,,"19,600",Colisão tras. c/ outro veíc. mov.
Ovar,2009:11:06 19:00:00,0,3,EN223,,"25,600",Colisão frontal
S. Maria Feira,2009:04:17 09:30:00,0,1,AV CRUZES,,,Atropelamento de peões
S. Maria Feira,2009:10:04 12:10:00,0,1,R PRINCIPAL,,,Despiste simples
S. Maria Feira,2009:09:18 18:30:00,1,0,R LAVRADIO,,,Despiste c/col. c/veíc. imobil./obst.
S. Maria Feira,2009:10:24 21:57:00,1,1,R PRINCIPAL,,,Atropelamento de peões
S. Maria Feira,2009:04:22 21:20:00,0,1,EN1,,"285,500",Colisão lat. c/outro veíc. mov.
S. Maria Feira,2009:11:15 11:00:00,0,1,EN1,,"280,100",Colisão frontal
S. Maria Feira,2009:01:06 13:40:00,0,1,R CENTRO SOCIAL,,,Despiste com capotamento
S. Maria Feira,2009:04:15 10:20:00,1,0,R PADRE ZE,,,Despiste simples
S. Maria Feira,2009:09:08 11:35:00,3,0,A1,,"269,375",Despiste simples
S. Maria Feira,2009:01:27 23:35:00,0,1,R S JOSE,,,Atropelamento de peões
S. Maria Feira,2009:10:15 17:20:00,0,1,EN1,,"284,850",Atropelamento de peões
"",,,,R SPORTING CLUB S JOAO,,,
S. Maria Feira,2009:07:20 09:25:00,0,1,,,,Atropelamento de peões
"",,,,VER,,,
S. Maria Feira,2009:11:30 10:20:00,0,1,R LIBERDADE,,,Atropelamento de peões
S. Maria Feira,2009:12:15 02:00:00,0,2,EN1,,"276,400",Despiste simples
S. Maria Feira,2009:11:19 15:10:00,1,0,AV SERRILHA,,,Colisão tras. c/ outro veíc. mov.
S. Maria Feira,2009:12:04 17:30:00,1,0,EN1,,"285,300",Atropelamento de peões
S. Maria Feira,2009:04:04 00:45:00,0,1,Rua Ant. Martins Soares Leite,,,Atropelamento de peões
S. Maria Feira,2009:08:16 16:45:00,0,1,R LAMEIRO,,,Colisão lat. c/outro veíc. mov.
S. Maria Feira,2009:10:17 20:15:00,1,9,ACC-IC2,,,Desp. c/transp.disp. ret. lateral
S. Maria Feira,2009:06:14 11:00:00,0,1,EN1,,"288,800",Colisão frontal
S. Maria Feira,2009:01:29 08:20:00,0,1,EN1,,"286,600",Atropelamento de peões
S. Maria Feira,2009:05:25 18:50:00,0,1,A41,,"2,526",Despiste c/ disp. retenção
S. Maria Feira,2009:10:04 04:00:00,1,0,R CINEMA,,,Despiste c/col. c/veíc. imobil./obst.
S. Maria Feira,2009:10:26 15:50:00,0,1,R MORTORIOS,,,Atropelamento de peões
S. Maria Feira,2009:01:30 20:40:00,0,1,R DE ARNED,,,Atropelamento com fuga
S. Maria Feira,2009:09:20 07:10:00,0,2,R MAE AGUA,,,Despiste simples
S. Maria Feira,2009:04:04 23:10:00,0,1,R GAIATE,,,Colisão com outras situações
S. J. Madeira,2009:01:19 19:10:00,0,1,AV DR RENATO ARAUJO,,,Atropelamento de peões
S. J. Madeira,2009:11:03 23:15:00,0,1,Rua de Cucujães,,,Colisão frontal
S. J. Madeira,2009:01:16 09:15:00,0,1,AV DR RENATO ARAUJO,,,Atropelamento de peões
S. J. Madeira,2009:03:18 18:40:00,0,1,AV DR RENATO ARAUJO,,,Colisão tras. c/ outro veíc. mov.
S. J. Madeira,2009:01:02 18:20:00,0,1,AV DR RENATO,,,Atropelamento de peões
S. J. Madeira,2009:02:07 17:00:00,0,1,IC2,,"272,000",Colisão frontal
S. J. Madeira,2009:12:15 15:10:00,0,1,Avenida da Liberdade,,,Colisão lat. c/outro veíc. mov.
S. J. Madeira,2009:08:19 10:00:00,0,1,Rua 11 de Outubro,,,Atropelamento de peões
Sever Vouga,2009:07:03 06:00:00,0,1,EN16,,"31,900",Despiste simples
Sever Vouga,2009:08:29 17:50:00,1,0,,,,Despiste com capotamento
Sever Vouga,2009:06:17 23:05:00,0,1,EN333,,"40,400",Colisão frontal
Sever Vouga,2009:03:11 07:40:00,1,0,,,,Colisão lat. c/outro veíc. mov.
Sever Vouga,2009:08:15 00:20:00,1,0,R 30 JUNHO,,,Despiste simples
Sever Vouga,2009:07:17 17:00:00,0,1,,,,Despiste simples
Sever Vouga,2009:07:17 16:05:00,0,1,EN328,,"10,030",Colisão lat. c/outro veíc. mov.
Vagos,2009:05:28 17:00:00,1,0,AV PARQUE CAMPISMO,,,Colisão lat. c/outro veíc. mov.
Vagos,2009:06:21 05:30:00,1,0,,,,Despiste simples
Vagos,2009:06:15 08:30:00,1,0,R GANDARA,,,Atropelamento de peões
Vagos,2009:11:16 08:35:00,1,0,R PRINCIPAL,,,Despiste com capotamento
Vagos,2009:07:04 18:40:00,1,0,R PRINCIPAL,,,Despiste simples
Vagos,2009:03:07 16:30:00,1,0,,,,Despiste s/ disp. retenção
V. de Cambra,2009:04:23 17:20:00,1,0,,,,Colisão lat. c/outro veíc. mov.
V. de Cambra,2009:12:12 09:20:00,1,0,,,,Despiste com capotamento
V. de Cambra,2009:08:03 19:10:00,1,0,,,,Despiste com capotamento
V. de Cambra,2009:02:17 13:30:00,0,1,AV ENG ILIDEO DE PINHO,,,Colisão lat. c/outro veíc. mov.
V. de Cambra,2009:11:11 20:20:00,0,1,EN224,,"45,450",Despiste c/ disp. retenção
V. de Cambra,2009:04:01 19:30:00,0,1,EN328,,"2,100",Despiste com capotamento
